,ids,names,rating,review_count,price,transactions,is_closed,type_food,type_food_alias,latitude,longitude,country,state,city,zip_code,transactions_
130,bP7sKPM--JFlMVsXQ2ndmQ,Pinches Majes Antojitos,5.0,1,,[],False,"Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Creperies","icecream, juicebars, creperies",33.98548,-118.27429,US,CA,Los Angeles,90003,
131,hARUOlpi_buVjoU0gN2ugw,La Zona Sushi,5.0,7,,"['pickup', 'delivery']",False,Sushi Bars,sushi,33.9821249031109,-118.238637149334,US,CA,Los Angeles,90001,"['pickup', 'delivery']"
132,U9IOnK8pwqsA_NaWH3oPCw,Panda Chefs,5.0,12,,[],False,Chinese,chinese,33.9743081941401,-118.290404141544,US,CA,Los Angeles,90044,
133,4iI6_cUb8bHxJXD74Ea1LA,Everytable,5.0,32,,"['pickup', 'delivery']",False,Salad,salad,33.9432089154969,-118.245038241148,US,CA,Los Angeles,90002,"['pickup', 'delivery']"
134,TB2588_TPLMm-htyLeFakQ,Playa Dorada Pupuseria Y Restaurant,4.0,27,,"['pickup', 'delivery']",False,Salvadoran,salvadoran,33.9400224,-118.2914,US,CA,Los Angeles,90044,"['pickup', 'delivery']"
135,ZTvRktZQwHx07b3t5gMXmg,Hong Kong Restaurant,5.0,5,$,['delivery'],False,Restaurants,restaurants,33.96034,-118.2767,US,CA,Los Angeles,90003,['delivery']
136,EkFf2XXcBKwWfnljwx1gig,Shrimp Daddy - Express,3.5,11,,"['pickup', 'delivery']",False,Seafood,seafood,33.98353,-118.26321,US,CA,Los Angeles,90001,"['pickup', 'delivery']"
137,yahAYOB9pppCA-2lYok5Wg,Authentic Philly At The Corner,4.5,73,$,['delivery'],False,"Cheesesteaks, Salad, Burgers","cheesesteaks, salad, burgers",33.960302,-118.31099,US,CA,Los Angeles,90047,['delivery']
138,lxcQvJy1SAHE-gWhyFMN-w,Mariscos Mi Lindo Nayarit,3.5,209,$$,[],False,"Mexican, Seafood","mexican, seafood",33.97452,-118.25672,US,CA,Los Angeles,90001,
139,wFBv3M7WiaVhV7jyQw2_VQ,Dirty South Soulfood,4.0,185,$$,"['pickup', 'delivery']",False,"Southern, Soul Food, Buffets","southern, soulfood, buffets",33.9649,-118.22554,US,CA,South Gate,90280,"['pickup', 'delivery']"
140,9ZxnEb6IaQVJ1nMiaUQF-A,The Garbage Truck,3.5,79,$,[],False,"Food Trucks, Burgers, Hot Dogs","foodtrucks, burgers, hotdog",33.97908,-118.25009,US,CA,Los Angeles,90001,
141,BA7TnabiZhm4S5Jv7jbkxA,Hawkins House of Burgers,4.5,1559,$,"['pickup', 'delivery']",False,"Burgers, Chicken Wings, Fast Food","burgers, chicken_wings, hotdogs",33.9292549,-118.2522808,US,CA,Los Angeles,90059,"['pickup', 'delivery']"
142,NnKJ62KwYrFlnUXDUYz9Rw,Tacos El Escondido,4.0,7,,[],False,Mexican,mexican,33.966347,-118.256726,US,CA,Los Angeles,90001,
143,urVIOkga4sNNebkrkalOYQ,Las Islas Marias,3.0,74,$$,['delivery'],False,"Seafood, Mexican","seafood, mexican",33.98136,-118.26985,US,CA,Los Angeles,90003,['delivery']
144,ivnX_tNhngBvdepsQFfGIw,Tacos Los Poblanos,4.5,236,$,['delivery'],False,"Food Trucks, Mexican","foodtrucks, mexican",33.9891021960076,-118.265354705316,US,CA,Los Angeles,90011,['delivery']
145,RpgMXd-usckXwHZZM3f7Qg,Jim Dandy Fried Chicken,4.0,247,$,['delivery'],False,"Southern, Chicken Shop","southern, chickenshop",33.93159,-118.29123,US,CA,Los Angeles,90044,['delivery']
146,EoEfWLkzCZURcPgyFAqbJA,Don Lencho Restaurant,4.0,82,$,['delivery'],False,Salvadoran,salvadoran,33.9836,-118.30055,US,CA,Los Angeles,90044,['delivery']
147,cygCM1bBclo3bPTbXtRbHg,Hong Kong Bowl,4.5,22,$,['delivery'],False,Chinese,chinese,33.9600151,-118.2448571,US,CA,Los Angeles,90001,['delivery']
148,yQXLREny5_aI_vKflOEF8A,Mariscos El Peri,5.0,8,$$,[],False,"Seafood, Food Trucks","seafood, foodtrucks",33.9692239,-118.256724,US,CA,Los Angeles,90001,
149,GIccVBiWiHQz5lWrTTV9Vw,Dona Mary,5.0,34,$$,[],False,Seafood,seafood,33.9378,-118.23663,US,CA,Los Angeles,90059,
150,D9zxzPYoOnk6SG3ELkEnRg,CROQUÉ,5.0,2,,[],False,"Sandwiches, French, Fast Food","sandwiches, french, hotdogs",34.076286315918,-118.302085876465,US,CA,Los Angeles,90004,
151,RVbZaawgEGmto6TxOoVBdQ,Running Goose,4.5,1079,$$,"['restaurant_reservation', 'pickup']",False,"Tapas/Small Plates, Gastropubs, Latin American","tapasmallplates, gastropubs, latin",34.10052,-118.32927,US,CA,Los Angeles,90028,"['restaurant_reservation', 'pickup']"
152,6i7KnRylm4bhPIApDFSVCg,Dave's Hot Chicken,4.5,3380,$$,"['delivery', 'pickup']",False,"Chicken Shop, Halal","chickenshop, halal",34.0880681,-118.308962,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
153,SLxKy00itrk-ta8r8zCzTA,Easy Street Burgers,4.5,121,$,"['delivery', 'pickup']",False,Burgers,burgers,34.088796,-118.308573,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
154,pjh40JY5YwWeV8aKhkXERg,Myungrang Hot Dog-California Market LA,4.5,862,$,['delivery'],False,Hot Dogs,hotdog,34.06577,-118.30847,US,CA,Los Angeles,90020,['delivery']
155,k8xtuersBm2cZl0Lao2K5g,The Bun Shop,4.0,1621,$,"['delivery', 'pickup']",False,"Korean, Asian Fusion","korean, asianfusion",34.0740309655666,-118.309187963605,US,CA,Los Angeles,90004,"['delivery', 'pickup']"
156,h1R2iKYdm2lwukzMJvJqDw,Hangari Kalguksu,4.5,1718,$$,"['delivery', 'pickup']",False,"Korean, Noodles","korean, noodles",34.0628602582049,-118.297570301258,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
157,GbAZbcCR969hfa4kCQqRcw,Eat This Cafe,4.5,1266,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Breakfast & Brunch, Sandwiches, Salad","breakfast_brunch, sandwiches, salad",34.090825,-118.3323209,US,CA,Los Angeles,90038,"['restaurant_reservation', 'delivery', 'pickup']"
158,rr-hXB0ZqXLzUP97yftp0g,Osteria Mamma,4.0,1651,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Italian, Wine Bars","italian, wine_bars",34.0833586783984,-118.324724939274,US,CA,Los Angeles,90038,"['restaurant_reservation', 'delivery', 'pickup']"
159,DrToq9357afdpOyO5w0Y5w,Yup Dduk LA,4.5,2086,$$,"['delivery', 'pickup']",False,Korean,korean,34.064009,-118.3007013,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
160,UTBAwLDlZVFNHz44e0DLRg,Antico Restaurant,4.0,108,$$$,['delivery'],False,Italian,italian,34.07657,-118.31101,US,CA,Los Angeles,90004,['delivery']
161,-XwCatxfjyujeYbhh6ukrQ,Larchmont Village Wine Spirits & Cheese,4.5,937,$,['delivery'],False,"Beer, Wine & Spirits, Sandwiches, Cheese Shops","beer_and_wine, sandwiches, cheese",34.075313,-118.323881,US,CA,Los Angeles,90004,['delivery']
162,PlQjtbZKOw7exAUfrswhNQ,The Kimbap,4.5,597,$,['delivery'],False,Korean,korean,34.06696,-118.30871,US,CA,Los Angeles,90020,['delivery']
163,lYfTKG3uhA5m4coAqWu4ng,Jaragua,4.0,432,$,['delivery'],False,Salvadoran,salvadoran,34.0763908,-118.3068031,US,CA,Los Angeles,90004,['delivery']
164,uzAbw27XQTXTivjgf2bN2w,Han Bat Sul Lung Tang,4.5,2281,$$,['delivery'],False,"Korean, Comfort Food, Soup","korean, comfortfood, soup",34.065414,-118.3095703125,US,CA,Los Angeles,90020,['delivery']
165,xGBRl7Jdp0Iu4NqsTY0oVg,Salmon Talk,5.0,56,,"['delivery', 'pickup']",False,Sushi Bars,sushi,34.0747605,-118.309598,US,CA,Los Angeles,90004,"['delivery', 'pickup']"
166,ugtb8TqL2BgeSeLyB6hDyg,the quiet dumpling,5.0,11,,"['delivery', 'pickup']",False,Pop-Up Restaurants,popuprestaurants,34.095341,-118.294893,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
167,Z57u3vyjkRiO5yIOkmGRNA,Carousel Restaurant,4.5,750,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Armenian, Lebanese","armenian, lebanese",34.10137,-118.30125,US,CA,Los Angeles,90027,"['restaurant_reservation', 'delivery', 'pickup']"
168,MltwcufAgZHUftzJhFEfKw,Krack N Krab,4.5,92,,"['delivery', 'pickup']",False,"Seafood, Cajun/Creole, Chicken Wings","seafood, cajun, chicken_wings",34.07556,-118.30877,US,CA,Los Angeles,90004,"['delivery', 'pickup']"
169,JYGPEUZy4k5ObXGIjcD3DA,Hae Jang Chon Korean BBQ Restaurant,4.0,5023,$$,['delivery'],False,"Korean, Barbeque","korean, bbq",34.0638885,-118.3060754,US,CA,Los Angeles,90020,['delivery']
170,C_8Y_wwGFummtQ3OQLRjcg,LAces,5.0,32,,"['delivery', 'pickup']",False,"Sports Bars, American (New), Sandwiches","sportsbars, newamerican, sandwiches",34.074031944589144,-118.30966586116641,US,CA,Los Angeles,90004,"['delivery', 'pickup']"
171,qCrSlf_TSVxITOYIBXGdJQ,Cannabis Cafe,3.5,678,,['delivery'],False,"Cannabis Dispensaries, Cafes","cannabisdispensaries, cafes",34.092688,-118.344421,US,CA,West Hollywood,90038,['delivery']
172,3NNz-pVT_auFKzqt45D2ZA,Western Doma Noodles,4.0,592,$$,['delivery'],False,"Korean, Noodles","korean, noodles",34.07888,-118.30937,US,CA,Los Angeles,90004,['delivery']
173,Fb3WueRF1ekhs72psinq5w,Mario's Peruvian & Seafood,4.0,2369,$$,['delivery'],False,"Seafood, Peruvian","seafood, peruvian",34.0833651,-118.3262166,US,CA,Los Angeles,90038,['delivery']
174,3C2wUqSkpY4-N0O5ArVjwQ,Yuk Dae Jang,4.5,569,$$,"['delivery', 'pickup']",False,"Korean, Comfort Food, Soup","korean, comfortfood, soup",34.0640411376953,-118.288063049316,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
175,0SerWqGwzNWpTA2RBLVdUg,Sun Nong Dan,4.0,1688,$$,"['delivery', 'pickup']",False,"Korean, Soup","korean, soup",34.0630836857803,-118.297481238021,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
176,qAAoilHU25Qr45FOQlA19g,Kang Ho-dong Baekjeong,4.5,4327,$$,"['delivery', 'pickup']",False,"Barbeque, Korean","bbq, korean",34.063765,-118.297262,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
177,6GTaESIP0r1oFunFqqevsw,Cafe Gratitude,4.0,2114,$$,"['delivery', 'pickup']",False,"Vegan, Vegetarian","vegan, vegetarian",34.08279,-118.32404,US,CA,Los Angeles,90004,"['delivery', 'pickup']"
178,a_uYoJZXXU6qchol8caoGA,SUPAMU,4.0,17,,"['delivery', 'pickup']",False,Japanese,japanese,34.08217,-118.30929,US,CA,Los Angeles,90004,"['delivery', 'pickup']"
179,AIhWsp8yNfKZfaX9d9Yajg,Pasta Sisters,4.5,1557,$$,"['delivery', 'pickup']",False,"Delis, Italian","delis, italian",34.0476,-118.317234,US,CA,Los Angeles,90019,"['delivery', 'pickup']"
180,mobZnlSX7HfToSyfe4TV8Q,Gengis Khan,4.5,24,,"['delivery', 'pickup']",False,Mongolian,mongolian,34.08217,-118.30929,US,CA,Los Angeles,90004,"['delivery', 'pickup']"
181,y4X0KfHJ5XWwxMIRukVr1Q,CHD,4.5,73,$$,"['delivery', 'pickup']",False,Korean,korean,34.06229367,-118.29757617,US,CA,Los Angeles,90010,"['delivery', 'pickup']"
182,f3PFV3Kw7TLFcF3E9YgTSw,La Fonda Antioquena,4.0,435,$$,['delivery'],False,Colombian,colombian,34.083723,-118.311995,US,CA,Los Angeles,90038,['delivery']
183,Dnn4_XmzQxOFNpnqh7KyWg,Seongbukdong,4.0,1123,$$,"['delivery', 'pickup']",False,Korean,korean,34.0637349,-118.2943728,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
184,HThfRNFgQSYEhI_QrMx9Rg,Alaska Seafood,4.5,156,$$,['delivery'],False,Seafood,seafood,34.07649,-118.30151,US,CA,Los Angeles,90004,['delivery']
185,f1pe-0jlzBPl_AH2ys_8Bw,Pho 2000,3.5,571,$$,['delivery'],False,Vietnamese,vietnamese,34.07508,-118.30951,US,CA,Los Angeles,90004,['delivery']
186,Ls0cIqY-v6CqNoE2rHjBNg,Noshi Sushi,4.0,1462,$$,['delivery'],False,"Sushi Bars, Japanese","sushi, japanese",34.0761600290924,-118.305407725275,US,CA,Los Angeles,90004,['delivery']
187,IzRINfSLBr6k_dq1e2WNew,Guelaguetza Restaurante,4.0,2320,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,Mexican,mexican,34.05241,-118.30071,US,CA,Los Angeles,90006,"['restaurant_reservation', 'delivery', 'pickup']"
188,BEItepse0gBSfkJ4sb_k-g,Hae Ha Heng Thai Bistro,4.5,1249,$$,"['delivery', 'pickup']",False,Thai,thai,34.06843993759294,-118.30946334676554,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
189,6b1Kud4nDwsqw1kILxI9ZQ,ixlb DimSum Eats,4.5,677,$,['delivery'],False,"Dim Sum, Taiwanese","dimsum, taiwanese",34.09779,-118.3183,US,CA,Los Angeles,90028,['delivery']
190,edhKYvJvIFgfREnUFewxiw,SYTK Sullungtang,0.0,0,,[],False,Korean,korean,34.053109,-118.292327,US,CA,Los Angeles,90006,
191,qCJ2LFfNbXYBIcjXNva1cA,Langer's Delicatessen,4.5,3835,$$,['delivery'],False,"Delis, Sandwiches","delis, sandwiches",34.05609,-118.27658,US,CA,Los Angeles,90057,['delivery']
192,3lVM3iTSu5pD2gO2s8dulQ,Gonjiam,4.0,92,$$,['delivery'],False,Korean,korean,34.0765699,-118.31101,US,CA,Los Angeles,90004,['delivery']
193,oUfPbdzIC1U3TyfeRR-SSg,Saikai Ramen Bar,5.0,116,$$,"['delivery', 'pickup']",False,"Ramen, Noodles","ramen, noodles",34.07493,-118.3095,US,CA,Los Angeles,90004,"['delivery', 'pickup']"
194,TWHGJkTAbF22hvXeReQp9w,Kobawoo House,4.5,1234,$$,"['delivery', 'pickup']",False,"Korean, Soup, Seafood","korean, soup, seafood",34.060116,-118.291004,US,CA,Los Angeles,90005,"['delivery', 'pickup']"
195,UaxSpacBpGQrXv9Cytai2A,Woo Hyang Woo,5.0,96,,[],False,"Korean, Barbeque, Bars","korean, bbq, bars",34.063763,-118.296482,US,CA,Los Angeles,90020,
196,SqWYLEwZxJY7Et8w24lzjw,Crispy School,5.0,345,$$,"['delivery', 'pickup']",False,"Burgers, American (New)","burgers, newamerican",34.06410333,-118.283964,US,CA,Los Angeles,90057,"['delivery', 'pickup']"
197,2jE8MmJk1R3vfCz0roFwXQ,Seoul Pho,4.5,126,$$,"['delivery', 'pickup']",False,Vietnamese,vietnamese,34.06577,-118.30847,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
198,HTFByVH44biQsc_R8sEOjg,BCD Tofu House,4.0,4368,$$,"['delivery', 'pickup']",False,Korean,korean,34.0620862485445,-118.302658449143,US,CA,Los Angeles,90010,"['delivery', 'pickup']"
199,LLj451UZrvt3SkZVrEZ4ew,MDK  Noodles,4.0,1265,$$,"['delivery', 'pickup']",False,"Korean, Noodles, Soup","korean, noodles, soup",34.0615549821861,-118.304317495701,US,CA,Los Angeles,90010,"['delivery', 'pickup']"
200,h1R2iKYdm2lwukzMJvJqDw,Hangari Kalguksu,4.5,1718,$$,"['delivery', 'pickup']",False,"Korean, Noodles","korean, noodles",34.0628602582049,-118.297570301258,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
201,pjh40JY5YwWeV8aKhkXERg,Myungrang Hot Dog-California Market LA,4.5,862,$,['delivery'],False,Hot Dogs,hotdog,34.06577,-118.30847,US,CA,Los Angeles,90020,['delivery']
202,DrToq9357afdpOyO5w0Y5w,Yup Dduk LA,4.5,2086,$$,"['delivery', 'pickup']",False,Korean,korean,34.064009,-118.3007013,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
203,JYGPEUZy4k5ObXGIjcD3DA,Hae Jang Chon Korean BBQ Restaurant,4.0,5023,$$,['delivery'],False,"Korean, Barbeque","korean, bbq",34.0638885,-118.3060754,US,CA,Los Angeles,90020,['delivery']
204,AIhWsp8yNfKZfaX9d9Yajg,Pasta Sisters,4.5,1557,$$,"['delivery', 'pickup']",False,"Delis, Italian","delis, italian",34.0476,-118.317234,US,CA,Los Angeles,90019,"['delivery', 'pickup']"
205,uzAbw27XQTXTivjgf2bN2w,Han Bat Sul Lung Tang,4.5,2281,$$,['delivery'],False,"Korean, Comfort Food, Soup","korean, comfortfood, soup",34.065414,-118.3095703125,US,CA,Los Angeles,90020,['delivery']
206,MlmcOkwaNnxl3Zuk6HsPCQ,Slurpin' Ramen Bar - Los Angeles,4.5,4599,$$,"['delivery', 'pickup']",False,"Ramen, Noodles","ramen, noodles",34.0573614429986,-118.306769744705,US,CA,Los Angeles,90005,"['delivery', 'pickup']"
207,IzRINfSLBr6k_dq1e2WNew,Guelaguetza Restaurante,4.0,2320,$$,"['delivery', 'pickup', 'restaurant_reservation']",False,Mexican,mexican,34.05241,-118.30071,US,CA,Los Angeles,90006,"['delivery', 'pickup', 'restaurant_reservation']"
208,PlQjtbZKOw7exAUfrswhNQ,The Kimbap,4.5,597,$,['delivery'],False,Korean,korean,34.06696,-118.30871,US,CA,Los Angeles,90020,['delivery']
209,5K-jAlFfFX1nnaeT8zsufw,Pollo a La Brasa Western,4.0,849,$$,[],False,"Latin American, Peruvian, Chicken Shop","latin, peruvian, chickenshop",34.057823,-118.308776,US,CA,Los Angeles,90005,
210,RVbZaawgEGmto6TxOoVBdQ,Running Goose,4.5,1079,$$,"['pickup', 'restaurant_reservation']",False,"Tapas/Small Plates, Gastropubs, Latin American","tapasmallplates, gastropubs, latin",34.10052,-118.32927,US,CA,Los Angeles,90028,"['pickup', 'restaurant_reservation']"
211,1ZEUvoDlg7ixlwwlK2a3mQ,Ha Sun Saeng - Master Ha,4.5,368,$$,"['delivery', 'pickup']",False,"Korean, Live/Raw Food, Seafood","korean, raw_food, seafood",34.0497189,-118.3091849,US,CA,Los Angeles,90006,"['delivery', 'pickup']"
212,LLj451UZrvt3SkZVrEZ4ew,MDK  Noodles,4.0,1265,$$,"['delivery', 'pickup']",False,"Korean, Noodles, Soup","korean, noodles, soup",34.0615549821861,-118.304317495701,US,CA,Los Angeles,90010,"['delivery', 'pickup']"
213,0SerWqGwzNWpTA2RBLVdUg,Sun Nong Dan,4.0,1688,$$,"['delivery', 'pickup']",False,"Korean, Soup","korean, soup",34.0630836857803,-118.297481238021,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
214,jisjJNoV5jzfAMIYKn7y5A,Chef Kang Sul Box,4.5,164,$$,"['delivery', 'pickup']",False,"Korean, Gastropubs, Chicken Wings","korean, gastropubs, chicken_wings",34.061888,-118.311284,US,CA,Los Angeles,90010,"['delivery', 'pickup']"
215,qAAoilHU25Qr45FOQlA19g,Kang Ho-dong Baekjeong,4.5,4327,$$,"['delivery', 'pickup']",False,"Barbeque, Korean","bbq, korean",34.063765,-118.297262,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
216,HTFByVH44biQsc_R8sEOjg,BCD Tofu House,4.0,4368,$$,"['delivery', 'pickup']",False,Korean,korean,34.0620862485445,-118.302658449143,US,CA,Los Angeles,90010,"['delivery', 'pickup']"
217,y4X0KfHJ5XWwxMIRukVr1Q,CHD,4.5,73,$$,"['delivery', 'pickup']",False,Korean,korean,34.06229367,-118.29757617,US,CA,Los Angeles,90010,"['delivery', 'pickup']"
218,6i7KnRylm4bhPIApDFSVCg,Dave's Hot Chicken,4.5,3380,$$,"['delivery', 'pickup']",False,"Chicken Shop, Halal","chickenshop, halal",34.0880681,-118.308962,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
219,edhKYvJvIFgfREnUFewxiw,SYTK Sullungtang,0.0,0,,[],False,Korean,korean,34.053109,-118.292327,US,CA,Los Angeles,90006,
220,Dnn4_XmzQxOFNpnqh7KyWg,Seongbukdong,4.0,1123,$$,"['delivery', 'pickup']",False,Korean,korean,34.0637349,-118.2943728,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
221,3C2wUqSkpY4-N0O5ArVjwQ,Yuk Dae Jang,4.5,569,$$,"['delivery', 'pickup']",False,"Korean, Comfort Food, Soup","korean, comfortfood, soup",34.0640411376953,-118.288063049316,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
222,YKN48-eYsNe6gaP_cWXNuQ,Soseji,5.0,3,,[],False,"Food Stands, Barbeque, Korean","foodstands, bbq, korean",34.057898,-118.303352,US,CA,Los Angeles,90005,
223,SLxKy00itrk-ta8r8zCzTA,Easy Street Burgers,4.5,121,$,"['delivery', 'pickup']",False,Burgers,burgers,34.088796,-118.308573,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
224,ho3kMMflXm9q9skQui4ioQ,Chef Kang Korean Taco,5.0,16,,[],False,"Korean, Tacos, Food Stands","korean, tacos, foodstands",34.061888,-118.311284,US,CA,Los Angeles,90010,
225,D9zxzPYoOnk6SG3ELkEnRg,CROQUÉ,5.0,2,,[],False,"Sandwiches, French, Fast Food","sandwiches, french, hotdogs",34.076286315918,-118.302085876465,US,CA,Los Angeles,90004,
226,GbAZbcCR969hfa4kCQqRcw,Eat This Cafe,4.5,1266,$$,"['delivery', 'pickup', 'restaurant_reservation']",False,"Breakfast & Brunch, Sandwiches, Salad","breakfast_brunch, sandwiches, salad",34.090825,-118.3323209,US,CA,Los Angeles,90038,"['delivery', 'pickup', 'restaurant_reservation']"
227,qCJ2LFfNbXYBIcjXNva1cA,Langer's Delicatessen,4.5,3835,$$,['delivery'],False,"Delis, Sandwiches","delis, sandwiches",34.05609,-118.27658,US,CA,Los Angeles,90057,['delivery']
228,UaxSpacBpGQrXv9Cytai2A,Woo Hyang Woo,5.0,96,,[],False,"Korean, Barbeque, Bars","korean, bbq, bars",34.063763,-118.296482,US,CA,Los Angeles,90020,
229,aVOeM9zGvIcyKuJWEMxc5w,Dave's Hot Chicken,4.0,329,$$,"['delivery', 'pickup']",False,Chicken Shop,chickenshop,34.06161,-118.29964,US,CA,Los Angeles,90010,"['delivery', 'pickup']"
230,TWHGJkTAbF22hvXeReQp9w,Kobawoo House,4.5,1234,$$,"['delivery', 'pickup']",False,"Korean, Soup, Seafood","korean, soup, seafood",34.060116,-118.291004,US,CA,Los Angeles,90005,"['delivery', 'pickup']"
231,2jE8MmJk1R3vfCz0roFwXQ,Seoul Pho,4.5,126,$$,"['delivery', 'pickup']",False,Vietnamese,vietnamese,34.06577,-118.30847,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
232,-XwCatxfjyujeYbhh6ukrQ,Larchmont Village Wine Spirits & Cheese,4.5,937,$,['delivery'],False,"Beer, Wine & Spirits, Sandwiches, Cheese Shops","beer_and_wine, sandwiches, cheese",34.075313,-118.323881,US,CA,Los Angeles,90004,['delivery']
233,yQVPKXmDIUb6yH3MM8Q3nQ,Strada Eateria & Bar,5.0,354,$$,"['delivery', 'pickup', 'restaurant_reservation']",False,"Tapas/Small Plates, Bars, American (New)","tapasmallplates, bars, newamerican",34.046649,-118.2633746,US,CA,Los Angeles,90015,"['delivery', 'pickup', 'restaurant_reservation']"
234,H9ZlIqEp930ZRniH6VRp8w,Papa Cristo's,4.5,1962,$$,"['delivery', 'pickup']",False,"Greek, Mediterranean, Bakeries","greek, mediterranean, bakeries",34.0474029033579,-118.299641746033,US,CA,Los Angeles,90006,"['delivery', 'pickup']"
235,rr-hXB0ZqXLzUP97yftp0g,Osteria Mamma,4.0,1651,$$,"['delivery', 'pickup', 'restaurant_reservation']",False,"Italian, Wine Bars","italian, wine_bars",34.0833586783984,-118.324724939274,US,CA,Los Angeles,90038,"['delivery', 'pickup', 'restaurant_reservation']"
236,lx0ohxTwphu8CzOA4xz8-Q,FishPop,5.0,55,,[],False,"Fish & Chips, Pop-Up Restaurants","fishnchips, popuprestaurants",34.061383,-118.299717,US,CA,Los Angeles,90010,
237,bntaaduchQQiBI7Dt12Pgw,Thank U Pho,4.0,692,$,"['delivery', 'pickup']",False,Vietnamese,vietnamese,34.0572728932769,-118.307640589179,US,CA,Los Angeles,90005,"['delivery', 'pickup']"
238,SqWYLEwZxJY7Et8w24lzjw,Crispy School,5.0,345,$$,"['delivery', 'pickup']",False,"Burgers, American (New)","burgers, newamerican",34.06410333,-118.283964,US,CA,Los Angeles,90057,"['delivery', 'pickup']"
239,zC__7xADu7cWu-RE6P4Npg,Michin Dak,4.5,421,$$,"['delivery', 'pickup']",False,"Chicken Wings, Chicken Shop, Asian Fusion","chicken_wings, chickenshop, asianfusion",34.06322190046712,-118.29503683095368,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
240,frRPjJ03Ie5h9EPhFhjNIw,Bulgogi Hut,4.5,2428,$$,"['delivery', 'pickup']",False,"Korean, Barbeque, Asian Fusion","korean, bbq, asianfusion",34.061564,-118.303271,US,CA,Los Angeles,90010,"['delivery', 'pickup']"
241,HvaKhiJtuLag0ZlXosYNUw,Twozone Chicken,4.5,231,$$,"['delivery', 'pickup']",False,"Chicken Shop, Chicken Wings","chickenshop, chicken_wings",34.057209,-118.307444,US,CA,Los Angeles,90005,"['delivery', 'pickup']"
242,BEItepse0gBSfkJ4sb_k-g,Hae Ha Heng Thai Bistro,4.5,1249,$$,"['delivery', 'pickup']",False,Thai,thai,34.06843993759294,-118.30946334676554,US,CA,Los Angeles,90020,"['delivery', 'pickup']"
243,ugtb8TqL2BgeSeLyB6hDyg,the quiet dumpling,5.0,11,,"['delivery', 'pickup']",False,Pop-Up Restaurants,popuprestaurants,34.095341,-118.294893,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
244,m0OgyFfWE62eDf7kpSp-2w,Jopok Topokki,4.5,764,$$,['delivery'],False,Korean,korean,34.063898,-118.295755,US,CA,Los Angeles,90013,['delivery']
245,V3LOV2oYfCd6_a02z1-Z0A,Hwal A Kwang Jang,4.0,201,$$,['delivery'],False,"Korean, Seafood","korean, seafood",34.05871,-118.3087,US,CA,Los Angeles,90005,['delivery']
246,nxOmiITLYE3AdEqrSZIRDg,Young King,4.0,575,$$,['delivery'],False,"Chinese, Korean, Seafood","chinese, korean, seafood",34.05239,-118.30342,US,CA,Los Angeles,90006,['delivery']
247,vdA6RxwC8wrCrza0FSAt-w,Papi Tacos & Churros,4.0,428,,"['delivery', 'pickup']",False,Tacos,tacos,34.02531,-118.32445,US,CA,Los Angeles,90018,"['delivery', 'pickup']"
248,qCrSlf_TSVxITOYIBXGdJQ,Cannabis Cafe,3.5,678,,['delivery'],False,"Cannabis Dispensaries, Cafes","cannabisdispensaries, cafes",34.092688,-118.344421,US,CA,West Hollywood,90038,['delivery']
